LAT_LON;CIDADE;ÂNGULO;FATOR
-18,1878123,-55,253195;Coxim;115;0,8957327951800181
-18,1878123,-55,253195;Coxim;120;0,8895030856073236
-18,1878123,-55,253195;Coxim;125;0,8835073557368899
-18,1878123,-55,253195;Coxim;130;0,8778041004942821
-18,1878123,-55,253195;Coxim;135;0,8724225673422831
-18,1878123,-55,253195;Coxim;140;0,8673920037436752
-18,1878123,-55,253195;Coxim;145;0,8627709046240238
-18,1878123,-55,253195;Coxim;150;0,8586470123716767
-18,1878123,-55,253195;Coxim;155;0,8550203269866339
-18,1878123,-55,253195;Coxim;160;0,851920095931678
-18,1878123,-55,253195;Coxim;165;0,8494340615951567
-18,1878123,-55,253195;Coxim;170;0,8476499663654178
-18,1878123,-55,253195;Coxim;175;0,8466848000935919
-18,1878123,-55,253195;Coxim;180;0,8464800678541137
-15,4191704,-56,456297;Cuiaba;0;1,0
-15,4191704,-56,456297;Cuiaba;5;0,9995226160639694
-15,4191704,-56,456297;Cuiaba;10;0,9985081751999045
-15,4191704,-56,456297;Cuiaba;15;0,9970163503998091
-15,4191704,-56,456297;Cuiaba;20;0,995047141663683
-15,4191704,-56,456297;Cuiaba;25;0,9926900584795322
-15,4191704,-56,456297;Cuiaba;30;0,9900047738393603
-15,4191704,-56,456297;Cuiaba;35;0,9870211242391693
-15,4191704,-56,456297;Cuiaba;40;0,9837689461749612
-15,4191704,-56,456297;Cuiaba;45;0,9801885666547321
-15,4191704,-56,456297;Cuiaba;50;0,97625014918248
-15,4191704,-56,456297;Cuiaba;55;0,9719536937582051
-15,4191704,-56,456297;Cuiaba;60;0,9672992003819072
-15,4191704,-56,456297;Cuiaba;65;0,9622568325575844
-15,4191704,-56,456297;Cuiaba;70;0,9570056092612483
-15,4191704,-56,456297;Cuiaba;75;0,9515753669889008
-15,4191704,-56,456297;Cuiaba;80;0,9461152882205514
-15,4191704,-56,456297;Cuiaba;85;0,9406552094522019
-15,4191704,-56,456297;Cuiaba;90;0,9351354576918487
-15,4191704,-56,456297;Cuiaba;95;0,9295858694354935
-15,4191704,-56,456297;Cuiaba;100;0,9240064446831364
-15,4191704,-56,456297;Cuiaba;105;0,9184866929227832
-15,4191704,-56,456297;Cuiaba;110;0,9130266141544338
-15,4191704,-56,456297;Cuiaba;115;0,9076858813700919
-15,4191704,-56,456297;Cuiaba;120;0,9024943310657596
-15,4191704,-56,456297;Cuiaba;125;0,8975713092254446
-15,4191704,-56,456297;Cuiaba;130;0,8928869793531448
-15,4191704,-56,456297;Cuiaba;135;0,888530850936866
-15,4191704,-56,456297;Cuiaba;140;0,8845029239766082
-15,4191704,-56,456297;Cuiaba;145;0,8808628714643753
-15,4191704,-56,456297;Cuiaba;150;0,8775808569041652
-15,4191704,-56,456297;Cuiaba;155;0,8747463897839838
-15,4191704,-56,456297;Cuiaba;160;0,8723893065998329
-15,4191704,-56,456297;Cuiaba;165;0,8705394438477145
-15,4191704,-56,456297;Cuiaba;170;0,8692564745196324
-15,4191704,-56,456297;Cuiaba;175;0,8685702351115885
-15,4191704,-56,456297;Cuiaba;180;0,8685105621195847
-22,2312801,-54,86489;Dourados;0;1,0
-22,2312801,-54,86489;Dourados;5;0,9993480515631945
-22,2312801,-54,86489;Dourados;10;0,9980441546895836
-22,2312801,-54,86489;Dourados;15;0,9959994073196029
-22,2312801,-54,86489;Dourados;20;0,9932730774929619
-22,2312801,-54,86489;Dourados;25;0,9898651652096607
-22,2312801,-54,86489;Dourados;30;0,9859831086086828
-22,2312801,-54,86489;Dourados;35;0,9817750777893021
-22,2312801,-54,86489;Dourados;40;0,9771521706919544
-22,2312801,-54,86489;Dourados;45;0,9720847532967847
-22,2312801,-54,86489;Dourados;50;0,9665431915839383
-22,2312801,-54,86489;Dourados;55;0,960586753593125
-22,2312801,-54,86489;Dourados;60;0,9542154393243444
-22,2312801,-54,86489;Dourados;65;0,9475477848570159
-22,2312801,-54,86489;Dourados;70;0,9406726922507038
-22,2312801,-54,86489;Dourados;75;0,9337086975848273
-22,2312801,-54,86489;Dourados;80;0,9266558008593866
-22,2312801,-54,86489;Dourados;85;0,9195140020743814
-22,2312801,-54,86489;Dourados;90;0,912253667209957
-22,2312801,-54,86489;Dourados;95;0,9049636983256779
-22,2312801,-54,86489;Dourados;100;0,8977329974811084
-22,2312801,-54,86489;Dourados;105;0,8905615646762484
-22,2312801,-54,86489;Dourados;110;0,8835383019706623
-22,2312801,-54,86489;Dourados;115;0,8767224774040598
-22,2312801,-54,86489;Dourados;120;0,8702029930360053
-22,2312801,-54,86489;Dourados;125;0,8639798488664987
-22,2312801,-54,86489;Dourados;130;0,8581419469551045
-22,2312801,-54,86489;Dourados;135;0,8526596532819677
-22,2312801,-54,86489;Dourados;140;0,8476218699066529
-22,2312801,-54,86489;Dourados;145;0,8431174988887242
-22,2312801,-54,86489;Dourados;150;0,8392058082678915
-22,2312801,-54,86489;Dourados;155;0,835975700103719
-22,2312801,-54,86489;Dourados;160;0,8333679063564973
-22,2312801,-54,86489;Dourados;165;0,8314120610460809
-22,2312801,-54,86489;Dourados;170;0,8301970662320344
-22,2312801,-54,86489;Dourados;175;0,8298414579937768
-22,2312801,-54,86489;Dourados;180;0,8303156023114535
-12,1997775,-39,33484;Feira de Santana;0;1,0
-12,1997775,-39,33484;Feira de Santana;5;0,999026932010798
-12,1997775,-39,33484;Feira de Santana;10;0,9977085818318789
-12,1997775,-39,33484;Feira de Santana;15;0,9960135601732689
-12,1997775,-39,33484;Feira de Santana;20;0,994098813484839
-12,1997775,-39,33484;Feira de Santana;25;0,9919643417665892
-12,1997775,-39,33484;Feira de Santana;30;0,9897043128884425
-12,1997775,-39,33484;Feira de Santana;35;0,9873187268503987
-12,1997775,-39,33484;Feira de Santana;40;0,9849017515223806
-12,1997775,-39,33484;Feira de Santana;45;0,982547554774311
-12,1997775,-39,33484;Feira de Santana;50;0,9801933580262414
-12,1997775,-39,33484;Feira de Santana;55;0,977744993408249
-12,1997775,-39,33484;Feira de Santana;60;0,9751396823403855
-12,1997775,-39,33484;Feira de Santana;65;0,9724402034025991
-12,1997775,-39,33484;Feira de Santana;70;0,9695837780149413
-12,1997775,-39,33484;Feira de Santana;75;0,9666645740473351
-12,1997775,-39,33484;Feira de Santana;80;0,9636825914997803
-12,1997775,-39,33484;Feira de Santana;85;0,9607006089522255
-12,1997775,-39,33484;Feira de Santana;90;0,9577186264046708
-12,1997775,-39,33484;Feira de Santana;95;0,9548308117270388
-12,1997775,-39,33484;Feira de Santana;100;0,9520371649193295
-12,1997775,-39,33484;Feira de Santana;105;0,9493376859815431
-12,1997775,-39,33484;Feira de Santana;110;0,946795153493628
-12,1997775,-39,33484;Feira de Santana;115;0,9444723460355327
-12,1997775,-39,33484;Feira de Santana;120;0,942337874317283
-12,1997775,-39,33484;Feira de Santana;125;0,9404545169188273
-12,1997775,-39,33484;Feira de Santana;130;0,9387281059702429
-12,1997775,-39,33484;Feira de Santana;135;0,9371900307615042
-12,1997775,-39,33484;Feira de Santana;140;0,9359030698725594
-12,1997775,-39,33484;Feira de Santana;145;0,9348672233034089
-12,1997775,-39,33484;Feira de Santana;150;0,9340511017640781
-12,1997775,-39,33484;Feira de Santana;155;0,9334547052545672
-12,1997775,-39,33484;Feira de Santana;160;0,933078033774876
-12,1997775,-39,33484;Feira de Santana;165;0,9329210873250047
-12,1997775,-39,33484;Feira de Santana;170;0,9328896980350304
-12,1997775,-39,33484;Feira de Santana;175;0,9329838659049532
-12,1997775,-39,33484;Feira de Santana;180;0,93332914809467
-27,571313,-48,75116;Florianopolis;0;1,0
-27,571313,-48,75116;Florianopolis;5;0,999258110204357
-27,571313,-48,75116;Florianopolis;10;0,997909219666824
-27,571313,-48,75116;Florianopolis;15;0,9959533283874014
-27,571313,-48,75116;Florianopolis;20;0,9933567141026506
-27,571313,-48,75116;Florianopolis;25;0,9902205436028866
-27,571313,-48,75116;Florianopolis;30;0,9864436500977946
-27,571313,-48,75116;Florianopolis;35;0,9820597558508127
-27,571313,-48,75116;Florianopolis;40;0,9770351385985028
-27,571313,-48,75116;Florianopolis;45;0,9716058541849328
-27,571313,-48,75116;Florianopolis;50;0,9658393471369798
-27,571313,-48,75116;Florianopolis;55;0,9597356174546435
-27,571313,-48,75116;Florianopolis;60;0,9532609428744857
-27,571313,-48,75116;Florianopolis;65;0,9463141566061914
-27,571313,-48,75116;Florianopolis;70;0,9390301477035139
-27,571313,-48,75116;Florianopolis;75;0,9315438052202064
-27,571313,-48,75116;Florianopolis;80;0,9238888514197073
-27,571313,-48,75116;Florianopolis;85;0,9162001753557699
-27,571313,-48,75116;Florianopolis;90;0,9085114992918325
-27,571313,-48,75116;Florianopolis;95;0,9008228232278951
-27,571313,-48,75116;Florianopolis;100;0,8931004249005193
-27,571313,-48,75116;Florianopolis;105;0,8854454711000203
-27,571313,-48,75116;Florianopolis;110;0,8778579618263977
-27,571313,-48,75116;Florianopolis;115;0,870439063869967
-27,571313,-48,75116;Florianopolis;120;0,8631887772307277
-27,571313,-48,75116;Florianopolis;125;0,85630943548931
-27,571313,-48,75116;Florianopolis;130;0,8497335941188373
-27,571313,-48,75116;Florianopolis;135;0,8436973089633776
-27,571313,-48,75116;Florianopolis;140;0,8381331354960545
-27,571313,-48,75116;Florianopolis;145;0,8330747959803062
-27,571313,-48,75116;Florianopolis;150;0,828556012679571
-27,571313,-48,75116;Florianopolis;155;0,824677952384164
-27,571313,-48,75116;Florianopolis;160;0,8214406150940852
-27,571313,-48,75116;Florianopolis;165;0,8188440008093343
-27,571313,-48,75116;Florianopolis;170;0,8170567208471032
-27,571313,-48,75116;Florianopolis;175;0,8161124974708303
-27,571313,-48,75116;Florianopolis;180;0,8160787752073919
-3,7933031,-38,66004;Fortaleza;0;1,0
-3,7933031,-38,66004;Fortaleza;5;0,9992821042958879
-3,7933031,-38,66004;Fortaleza;10;0,9983631977946243
-3,7933031,-38,66004;Fortaleza;15;0,997271996324374
-3,7933031,-38,66004;Fortaleza;20;0,9960946473696302
-3,7933031,-38,66004;Fortaleza;25;0,9947162876177349
-3,7933031,-38,66004;Fortaleza;30;0,9931656328968528
-3,7933031,-38,66004;Fortaleza;35;0,9914426832069837
-3,7933031,-38,66004;Fortaleza;40;0,9897197335171146
-3,7933031,-38,66004;Fortaleza;45;0,9880829313117391
-3,7933031,-38,66004;Fortaleza;50;0,9866758557316793
-3,7933031,-38,66004;Fortaleza;55;0,9854410751206065
-3,7933031,-38,66004;Fortaleza;60;0,9842637261658627
-3,7933031,-38,66004;Fortaleza;65;0,9829427980702964
-3,7933031,-38,66004;Fortaleza;70;0,9815357224902366
-3,7933031,-38,66004;Fortaleza;75;0,980013783597519
-3,7933031,-38,66004;Fortaleza;80;0,9784631288766368
-3,7933031,-38,66004;Fortaleza;85;0,9769124741557547
-3,7933031,-38,66004;Fortaleza;90;0,975333103606708
-3,7933031,-38,66004;Fortaleza;95;0,9737537330576613
-3,7933031,-38,66004;Fortaleza;100;0,9721743625086148
-3,7933031,-38,66004;Fortaleza;105;0,9706237077877325
-3,7933031,-38,66004;Fortaleza;110;0,9691592005513439
-3,7933031,-38,66004;Fortaleza;115;0,9677808407994487
-3,7933031,-38,66004;Fortaleza;120;0,9665173443602113
-3,7933031,-38,66004;Fortaleza;125;0,965426142889961
-3,7933031,-38,66004;Fortaleza;130;0,964478520560533
-3,7933031,-38,66004;Fortaleza;135;0,9637031932000919
-3,7933031,-38,66004;Fortaleza;140;0,9630427291523087
-3,7933031,-38,66004;Fortaleza;145;0,962525844245348
-3,7933031,-38,66004;Fortaleza;150;0,9621525384792098
-3,7933031,-38,66004;Fortaleza;155;0,9618940960257294
-3,7933031,-38,66004;Fortaleza;160;0,9617792327130714
-3,7933031,-38,66004;Fortaleza;165;0,961750516884907
-3,7933031,-38,66004;Fortaleza;155;0,9618940960257294
-3,7933031,-38,66004;Fortaleza;175;0,9620663909947162
-3,7933031,-38,66004;Fortaleza;180;0,962468412589019
-25,5253592,-54,569723;Foz do Iguacu;0;1,0
-25,5253592,-54,569723;Foz do Iguacu;5;0,9994552882433045
-25,5253592,-54,569723;Foz do Iguacu;10;0,9983961264941746
-25,5253592,-54,569723;Foz do Iguacu;15;0,9965804206385233
-25,5253592,-54,569723;Foz do Iguacu;20;0,9939476471478287
-25,5253592,-54,569723;Foz do Iguacu;25;0,9906491148433954
-25,5253592,-54,569723;Foz do Iguacu;30;0,9868663943107883
-25,5253592,-54,569723;Foz do Iguacu;35;0,9826600090785292
-25,5253592,-54,569723;Foz do Iguacu;40;0,9779996973823574
-25,5253592,-54,569723;Foz do Iguacu;45;0,972824935693751
-25,5253592,-54,569723;Foz do Iguacu;50;0,9671659857769708
-25,5253592,-54,569723;Foz do Iguacu;55;0,961022847632017
-25,5253592,-54,569723;Foz do Iguacu;60;0,9545165683159328
-25,5253592,-54,569723;Foz do Iguacu;65;0,9477681948857618
-25,5253592,-54,569723;Foz do Iguacu;70;0,9408987743985474
-25,5253592,-54,569723;Foz do Iguacu;75;0,9339083068542896
-25,5253592,-54,569723;Foz do Iguacu;80;0,9267665304887275
-25,5253592,-54,569723;Foz do Iguacu;85;0,9195642305946437
-25,5253592,-54,569723;Foz do Iguacu;90;0,9123014071720381
-25,5253592,-54,569723;Foz do Iguacu;95;0,9050083219851718
-25,5253592,-54,569723;Foz do Iguacu;100;0,8977454985625662
-25,5253592,-54,569723;Foz do Iguacu;105;0,8906037221970041
-25,5253592,-54,569723;Foz do Iguacu;110;0,8836132546527462
-25,5253592,-54,569723;Foz do Iguacu;115;0,8768648812225752
-25,5253592,-54,569723;Foz do Iguacu;120;0,8703283401422303
-25,5253592,-54,569723;Foz do Iguacu;125;0,8640944167044938
-25,5253592,-54,569723;Foz do Iguacu;130;0,858163110909366
-25,5253592,-54,569723;Foz do Iguacu;135;0,8525949462853685
-25,5253592,-54,569723;Foz do Iguacu;140;0,8475412316538055
-25,5253592,-54,569723;Foz do Iguacu;145;0,8431230140717204
-25,5253592,-54,569723;Foz do Iguacu;150;0,8393402935391133
-25,5253592,-54,569723;Foz do Iguacu;155;0,8361628082917234
-25,5253592,-54,569723;Foz do Iguacu;160;0,8336208200938114
-25,5253592,-54,569723;Foz do Iguacu;165;0,8316538054168559
-25,5253592,-54,569723;Foz do Iguacu;170;0,8302920260251173
-25,5253592,-54,569723;Foz do Iguacu;175;0,8296262672113784
-25,5253592,-54,569723;Foz do Iguacu;180;0,8296565289756392
-23,3918911,-46,59336;Guarulhos;0;1,0
-23,3918911,-46,59336;Guarulhos;5;0,999264083600103
-23,3918911,-46,59336;Guarulhos;10;0,9979026382602937
-23,3918911,-46,59336;Guarulhos;15;0,9959156639805719
-23,3918911,-46,59336;Guarulhos;20;0,9933767524009273
-23,3918911,-46,59336;Guarulhos;25;0,9902123118813703
-23,3918911,-46,59336;Guarulhos;30;0,9865695257018803
-23,3918911,-46,59336;Guarulhos;35;0,9823748022224675
-23,3918911,-46,59336;Guarulhos;40;0,9775913456231372
-23,3918911,-46,59336;Guarulhos;45;0,9723663391838687
-23,3918911,-46,59336;Guarulhos;50;0,9668469661846414
-23,3918911,-46,59336;Guarulhos;55;0,9612540015454244
-23,3918911,-46,59336;Guarulhos;60;0,9555138536262281
-23,3918911,-46,59336;Guarulhos;65;0,9495897266070574
-23,3918911,-46,59336;Guarulhos;70;0,9434448246679177
-23,3918911,-46,59336;Guarulhos;75;0,9369687603488244
-23,3918911,-46,59336;Guarulhos;80;0,930271921109762
-23,3918911,-46,59336;Guarulhos;85;0,92342789859072
-23,3918911,-46,59336;Guarulhos;90;0,9165102844316886
-23,3918911,-46,59336;Guarulhos;95;0,9095558744526622
-23,3918911,-46,59336;Guarulhos;100;0,9027118519336204
-23,3918911,-46,59336;Guarulhos;105;0,8959414210545682
-23,3918911,-46,59336;Guarulhos;110;0,8893181734554955
-23,3918911,-46,59336;Guarulhos;115;0,882878904956397
-23,3918911,-46,59336;Guarulhos;120;0,8766972071972624
-23,3918911,-46,59336;Guarulhos;125;0,8708466718180815
-23,3918911,-46,59336;Guarulhos;130;0,8654008904588438
-23,3918911,-46,59336;Guarulhos;135;0,8603598631195496
-23,3918911,-46,59336;Guarulhos;140;0,8557235898001987
-23,3918911,-46,59336;Guarulhos;145;0,8515656621407808
-23,3918911,-46,59336;Guarulhos;150;0,847886080141296
-23,3918911,-46,59336;Guarulhos;155;0,8447584354417338
-23,3918911,-46,59336;Guarulhos;160;0,8422195238620893
-23,3918911,-46,59336;Guarulhos;165;0,8402693454023623
-23,3918911,-46,59336;Guarulhos;170;0,8389079000625529
-23,3918911,-46,59336;Guarulhos;175;0,8381351878426611
-23,3918911,-46,59336;Guarulhos;180;0,8380248003826766
-5,5194506,-47,54796;Imperatriz;0;1,0
-5,5194506,-47,54796;Imperatriz;5;1,000030599755202
-5,5194506,-47,54796;Imperatriz;10;0,9997552019583843
-5,5194506,-47,54796;Imperatriz;15;0,9991432068543452
-5,5194506,-47,54796;Imperatriz;20;0,9981640146878825
-5,5194506,-47,54796;Imperatriz;25;0,9968482252141982
-5,5194506,-47,54796;Imperatriz;30;0,9951652386780906
-5,5194506,-47,54796;Imperatriz;35;0,9932374541003672
-5,5194506,-47,54796;Imperatriz;40;0,991126070991432
-5,5194506,-47,54796;Imperatriz;45;0,9888004895960832
-5,5194506,-47,54796;Imperatriz;50;0,9862301101591188
-5,5194506,-47,54796;Imperatriz;55;0,9835373317013464
-5,5194506,-47,54796;Imperatriz;60;0,9807221542227662
-5,5194506,-47,54796;Imperatriz;65;0,97796817625459
-5,5194506,-47,54796;Imperatriz;70;0,9752753977968176
-5,5194506,-47,54796;Imperatriz;75;0,9727050183598531
-5,5194506,-47,54796;Imperatriz;80;0,9701346389228886
-5,5194506,-47,54796;Imperatriz;85;0,9675030599755202
-5,5194506,-47,54796;Imperatriz;90;0,9647796817625459
-5,5194506,-47,54796;Imperatriz;95;0,9619951040391677
-5,5194506,-47,54796;Imperatriz;100;0,9591493268053856
-5,5194506,-47,54796;Imperatriz;105;0,9563035495716035
-5,5194506,-47,54796;Imperatriz;110;0,9533659730722154
-5,5194506,-47,54796;Imperatriz;115;0,9504283965728274
-5,5194506,-47,54796;Imperatriz;120;0,9475214198286414
-5,5194506,-47,54796;Imperatriz;125;0,9446756425948593
-5,5194506,-47,54796;Imperatriz;130;0,941952264381885
-5,5194506,-47,54796;Imperatriz;135;0,9393818849449205
-5,5194506,-47,54796;Imperatriz;140;0,9370869033047735
-5,5194506,-47,54796;Imperatriz;145;0,9350367197062424
-5,5194506,-47,54796;Imperatriz;150;0,9332619339045287
-5,5194506,-47,54796;Imperatriz;155;0,9317625458996328
-5,5194506,-47,54796;Imperatriz;160;0,9305079559363525
-5,5194506,-47,54796;Imperatriz;165;0,9295287637698898
-5,5194506,-47,54796;Imperatriz;170;0,9289167686658507
-5,5194506,-47,54796;Imperatriz;175;0,9286413708690331
-5,5194506,-47,54796;Imperatriz;180;0,928671970624235
-18,3992961,-49,2667735;Itumbiara;0;1,0
-18,3992961,-49,2667735;Itumbiara;5;0,9987309994758476
-18,3992961,-49,2667735;Itumbiara;10;0,9968274986896191
-18,3992961,-49,2667735;Itumbiara;15;0,9942894976413142
-18,3992961,-49,2667735;Itumbiara;20;0,991172170266766
-18,3992961,-49,2667735;Itumbiara;25;0,9874755165659742
-18,3992961,-49,2667735;Itumbiara;30;0,9831443626031063
-18,3992961,-49,2667735;Itumbiara;35;0,9781787083781621
-18,3992961,-49,2667735;Itumbiara;40;0,97274407569864
-18,3992961,-49,2667735;Itumbiara;45;0,9670611603078706
-18,3992961,-49,2667735;Itumbiara;50;0,9614610058208503
-18,3992961,-49,2667735;Itumbiara;55;0,9559160252696626
-18,3992961,-49,2667735;Itumbiara;60;0,9502606968468096
-18,3992961,-49,2667735;Itumbiara;65;0,9443019117768766
-18,3992961,-49,2667735;Itumbiara;70;0,9380396700598638
-18,3992961,-49,2667735;Itumbiara;75;0,9314463847278546
-18,3992961,-49,2667735;Itumbiara;80;0,9245496427487655
-18,3992961,-49,2667735;Itumbiara;85;0,9174597919942619
-18,3992961,-49,2667735;Itumbiara;90;0,9102320064001765
-18,3992961,-49,2667735;Itumbiara;95;0,9029766338381748
-18,3992961,-49,2667735;Itumbiara;100;0,8957764352120059
-18,3992961,-49,2667735;Itumbiara;105;0,8886865844575023
-18,3992961,-49,2667735;Itumbiara;110;0,8817070815746642
-18,3992961,-49,2667735;Itumbiara;115;0,8749482744351569
-18,3992961,-49,2667735;Itumbiara;120;0,8683825760710641
-18,3992961,-49,2667735;Itumbiara;125;0,8620927473861348
-18,3992961,-49,2667735;Itumbiara;130;0,8561615492841181
-18,3992961,-49,2667735;Itumbiara;135;0,850644155700847
-18,3992961,-49,2667735;Itumbiara;140;0,8457060884438191
-18,3992961,-49,2667735;Itumbiara;145;0,8414025214488675
-18,3992961,-49,2667735;Itumbiara;150;0,8377610416839085
-18,3992961,-49,2667735;Itumbiara;155;0,834781649148942
-18,3992961,-49,2667735;Itumbiara;160;0,8324367568760518
-18,3992961,-49,2667735;Itumbiara;165;0,830753951833154
-18,3992961,-49,2667735;Itumbiara;170;0,8296780600844161
-18,3992961,-49,2667735;Itumbiara;175;0,8291814946619217
-18,3992961,-49,2667735;Itumbiara;180;0,8294297773731689
-21,7289999,-43,522609;Juiz de Fora;0;1,0
-21,7289999,-43,522609;Juiz de Fora;5;0,9997969680563076
-21,7289999,-43,522609;Juiz de Fora;10;0,9989171629669734
-21,7289999,-43,522609;Juiz de Fora;15;0,9973944233892799
-21,7289999,-43,522609;Juiz de Fora;20;0,9953302652950731
-21,7289999,-43,522609;Juiz de Fora;25;0,9928262046561992
-21,7289999,-43,522609;Juiz de Fora;30;0,9897468868435301
-21,7289999,-43,522609;Juiz de Fora;35;0,9861938278289117
-21,7289999,-43,522609;Juiz de Fora;40;0,9821670276123443
-21,7289999,-43,522609;Juiz de Fora;45;0,9776326475365458
-21,7289999,-43,522609;Juiz de Fora;50;0,972590687601516
-21,7289999,-43,522609;Juiz de Fora;55;0,9671426637791013
-21,7289999,-43,522609;Juiz de Fora;60;0,9614239306984299
-21,7289999,-43,522609;Juiz de Fora;65;0,9555698429886302
-21,7289999,-43,522609;Juiz de Fora;70;0,9495804006497022
-21,7289999,-43,522609;Juiz de Fora;75;0,9434217650243638
-21,7289999,-43,522609;Juiz de Fora;80;0,9370600974553329
-21,7289999,-43,522609;Juiz de Fora;85;0,9305630752571737
-21,7289999,-43,522609;Juiz de Fora;90;0,9238968597726043
-21,7289999,-43,522609;Juiz de Fora;95;0,9170614510016243
-21,7289999,-43,522609;Juiz de Fora;100;0,9101583649160802
-21,7289999,-43,522609;Juiz de Fora;105;0,903255278830536
-21,7289999,-43,522609;Juiz de Fora;110;0,8964537087168382
-21,7289999,-43,522609;Juiz de Fora;115;0,8897874932322686
-21,7289999,-43,522609;Juiz de Fora;120;0,8833919870059556
-21,7289999,-43,522609;Juiz de Fora;125;0,8772671900378993
-21,7289999,-43,522609;Juiz de Fora;130;0,8714807796426638
-21,7289999,-43,522609;Juiz de Fora;135;0,8660665944775311
-21,7289999,-43,522609;Juiz de Fora;140;0,8610246345425013
-21,7289999,-43,522609;Juiz de Fora;145;0,8563887384948565
-21,7289999,-43,522609;Juiz de Fora;150;0,8521589063345967
-21,7289999,-43,522609;Juiz de Fora;155;0,8484366540335679
-21,7289999,-43,522609;Juiz de Fora;160;0,8452219815917704
-21,7289999,-43,522609;Juiz de Fora;165;0,8426164049810504
-21,7289999,-43,522609;Juiz de Fora;170;0,8406537628586898
-21,7289999,-43,522609;Juiz de Fora;175;0,839469409853817
-21,7289999,-43,522609;Juiz de Fora;180;0,8390295073091499
-3,044653,-60,107193;Manaus;0;1,0
-3,044653,-60,107193;Manaus;5;0,9997413848839465
-3,044653,-60,107193;Manaus;10;0,9993534622098662
-3,044653,-60,107193;Manaus;15;0,9988685588672658
-3,044653,-60,107193;Manaus;20;0,998222021077132
-3,044653,-60,107193;Manaus;25;0,9974138488394647
